Date;Hour;Weather;Temp °c;Feels Like °c;Wind km/h;Gust km/h;Cloud %;Humidity %;Precip mm;Pressure mb
01/01/2018;0:00;Partlycloudy;4;5;4 WSW;6;0.32;0.89;0.0;1020
01/01/2018;3:00;Clear;4;3;7 SSW;11;0.12;0.87;0.0;1020
01/01/2018;6:00;Sunny;4;3;9 SSW;15;0.09;0.81;0.0;1019
01/01/2018;9:00;Sunny;8;8;9 SW;11;0.12;0.6;0.0;1018
01/01/2018;12:00;Sunny;10;11;5 W;6;0.13;0.53;0.0;1017
01/01/2018;15:00;Sunny;8;8;4 SW;7;0.16;0.63;0.0;1017
01/01/2018;18:00;Clear;7;7;7 S;14;0.14;0.65;0.0;1016
01/01/2018;21:00;Clear;7;6;8 SSE;16;0.09;0.68;0.0;1016
02/01/2018;0:00;Clear;7;7;8 SE;15;0.05;0.69;0.0;1014
02/01/2018;3:00;Clear;7;6;10 SE;21;0.04;0.69;0.0;1013
02/01/2018;6:00;Overcast;7;5;12 SE;24;0.97;0.7;0.0;1012
02/01/2018;9:00;Overcast;11;10;9 SE;12;0.97;0.62;0.0;1011
02/01/2018;12:00;Sunny;13;13;10 S;14;0.17;0.53;0.0;1009
02/01/2018;15:00;Partlycloudy;11;11;8 SSW;16;0.52;0.68;0.0;1010
02/01/2018;18:00;Cloudy;10;10;6 S;12;0.83;0.75;0.0;1010
02/01/2018;21:00;Partlycloudy;10;10;6 SE;11;0.38;0.75;0.0;1010
03/01/2018;0:00;Partlycloudy;9;8;9 ESE;18;0.32;0.79;0.0;1010
03/01/2018;3:00;Patchyrainpossible;8;7;9 SE;18;0.26;0.83;1.0;1009
03/01/2018;6:00;Partlycloudy;8;8;6 SE;11;0.51;0.85;0.0;1009
03/01/2018;9:00;Lightdrizzle;10;9;8 SE;11;0.94;0.8;0.6;1009
03/01/2018;12:00;Partlycloudy;10;9;9 E;12;0.48;0.78;0.0;1008
03/01/2018;15:00;Partlycloudy;8;8;6 NE;11;0.54;0.84;0.0;1008
03/01/2018;18:00;Partlycloudy;7;8;4 ENE;8;0.39;0.88;0.0;1008
03/01/2018;21:00;Cloudy;7;8;1 ESE;2;0.66;0.88;0.0;1008
04/01/2018;0:00;Overcast;7;8;3 SSE;4;0.93;0.88;0.0;1007
04/01/2018;3:00;Lightdrizzle;7;8;4 S;6;0.91;0.88;0.2;1007
04/01/2018;6:00;Cloudy;7;7;6 SSW;10;0.8;0.87;0.0;1006
04/01/2018;9:00;Partlycloudy;10;10;2 S;2;0.33;0.77;0.1;1006
04/01/2018;12:00;Sunny;11;11;8 NE;9;0.2;0.68;0.0;1004
04/01/2018;15:00;Partlycloudy;8;7;11 NNE;18;0.26;0.83;0.0;1005
04/01/2018;18:00;Cloudy;7;5;12 NNE;18;0.87;0.93;0.0;1006
04/01/2018;21:00;Overcast;7;6;9 NNE;14;1;0.94;0.1;1008
05/01/2018;0:00;Overcast;7;6;9 N;13;1;0.92;0.0;1009
05/01/2018;3:00;Lightrain;7;6;9 N;12;1;0.93;0.8;1011
05/01/2018;6:00;Overcast;7;5;9 NNW;12;1;0.92;0.0;1012
05/01/2018;9:00;Lightdrizzle;7;6;9 NNW;11;0.97;0.89;0.4;1013
05/01/2018;12:00;Cloudy;8;7;7 NNW;8;0.87;0.81;0.0;1014
05/01/2018;15:00;Partlycloudy;7;7;4 NW;5;0.41;0.82;0.0;1016
05/01/2018;18:00;Partlycloudy;5;6;1 SE;2;0.51;0.85;0.0;1017
05/01/2018;21:00;Clear;5;8;4 SE;4;0;0.87;0.0;1019
06/01/2018;0:00;Clear;5;6;5 ESE;7;0.06;0.87;0.0;1019
06/01/2018;3:00;Clear;5;7;6 SE;7;0.01;0.87;0.0;1020
06/01/2018;6:00;Sunny;5;4;6 SSE;11;0.17;0.83;0.0;1022
06/01/2018;9:00;Sunny;9;10;6 SE;7;0.05;0.65;0.0;1022
06/01/2018;12:00;Sunny;11;12;6 E;7;0.16;0.52;0.0;1022
06/01/2018;15:00;Sunny;9;10;5 ENE;9;0.04;0.64;0.0;1022
06/01/2018;18:00;Clear;7;10;5 SE;8;0;0.68;0.0;1023
06/01/2018;21:00;Clear;7;7;9 SE;16;0;0.66;0.0;1025
07/01/2018;0:00;Clear;7;7;11 SE;20;0.01;0.65;0.0;1025
07/01/2018;3:00;Clear;6;5;10 SSE;22;0.09;0.65;0.0;1026
07/01/2018;6:00;Sunny;7;6;10 SSE;20;0.02;0.64;0.0;1027
07/01/2018;9:00;Sunny;11;13;9 SSE;10;0;0.54;0.0;1027
07/01/2018;12:00;Sunny;14;15;6 WSW;7;0.03;0.47;0.0;1027
07/01/2018;15:00;Sunny;10;12;3 W;5;0.04;0.63;0.0;1028
07/01/2018;18:00;Clear;9;10;6 SSE;13;0.03;0.64;0.0;1029
07/01/2018;21:00;Clear;9;9;7 S;15;0.03;0.64;0.0;1030
08/01/2018;0:00;Clear;8;9;8 SSW;15;0.05;0.66;0.0;1031
08/01/2018;3:00;Clear;8;11;6 SSW;8;0.02;0.7;0.0;1032
08/01/2018;6:00;Sunny;8;8;7 SSE;12;0.04;0.76;0.0;1033
08/01/2018;9:00;Sunny;12;13;5 SSE;6;0.08;0.63;0.0;1032
08/01/2018;12:00;Sunny;13;14;4 NW;4;0.15;0.61;0.0;1030
08/01/2018;15:00;Sunny;10;11;3 NNE;5;0.12;0.74;0.0;1031
08/01/2018;18:00;Clear;9;11;3 SE;6;0.05;0.76;0.0;1031
08/01/2018;21:00;Cloudy;9;8;5 SSE;11;0.71;0.74;0.0;1031
09/01/2018;0:00;Overcast;8;9;4 SE;8;1;0.72;0.0;1030
09/01/2018;3:00;Clear;8;10;3 S;6;0.06;0.72;0.0;1030
09/01/2018;6:00;Partlycloudy;8;9;2 S;4;0.32;0.75;0.0;1032
09/01/2018;9:00;Partlycloudy;11;11;5 NNE;7;0.57;0.71;0.0;1032
09/01/2018;12:00;Cloudy;10;9;12 NE;16;0.76;0.79;0.0;1032
09/01/2018;15:00;Partlycloudy;9;7;12 NE;19;0.52;0.89;0.0;1032
09/01/2018;18:00;Partlycloudy;8;6;13 ENE;22;0.43;0.92;0.0;1032
09/01/2018;21:00;Partlycloudy;8;5;15 ENE;26;0.31;0.92;0.0;1032
10/01/2018;0:00;Partlycloudy;7;4;15 ENE;24;0.44;0.91;0.0;1030
10/01/2018;3:00;Partlycloudy;7;4;14 E;24;0.58;0.88;0.0;1028
10/01/2018;6:00;Cloudy;7;5;12 E;20;0.71;0.81;0.0;1027
10/01/2018;9:00;Partlycloudy;10;9;13 ESE;17;0.62;0.63;0.0;1024
10/01/2018;12:00;Partlycloudy;11;11;8 E;11;0.5;0.6;0.0;1021
10/01/2018;15:00;Partlycloudy;10;9;8 E;15;0.51;0.66;0.0;1019
10/01/2018;18:00;Clear;8;8;8 ESE;15;0.2;0.66;0.0;1018
10/01/2018;21:00;Clear;8;8;6 ESE;12;0.14;0.66;0.0;1017
11/01/2018;0:00;Clear;7;8;6 SE;11;0.14;0.69;0.0;1016
11/01/2018;3:00;Clear;7;7;5 SE;9;0.1;0.67;0.0;1014
11/01/2018;6:00;Partlycloudy;7;6;10 SE;20;0.41;0.61;0.0;1014
11/01/2018;9:00;Overcast;11;10;10 SE;15;0.88;0.53;0.0;1012
11/01/2018;12:00;Partlycloudy;12;11;9 ESE;15;0.49;0.56;0.0;1011
11/01/2018;15:00;Lightrainshower;10;10;7 ESE;15;0.59;0.63;0.2;1011
11/01/2018;18:00;Thunderyoutbreakspossible;9;10;3 E;6;0.81;0.74;0.0;1012
11/01/2018;21:00;Lightrainshower;9;9;4 ESE;8;0.84;0.8;0.3;1013
12/01/2018;0:00;Overcast;8;8;4 NNE;7;1;0.86;0.0;1013
12/01/2018;3:00;Lightrain;8;8;4 NNW;7;1;0.91;1.4;1014
12/01/2018;6:00;Mist;7;8;3 NNW;4;1;0.95;0.0;1015
12/01/2018;9:00;Lightdrizzle;9;9;5 N;6;1;0.87;0.2;1017
12/01/2018;12:00;Overcast;9;8;10 NNE;13;1;0.88;0.0;1017
12/01/2018;15:00;Lightdrizzle;9;8;6 NNE;9;1;0.93;0.7;1019
12/01/2018;18:00;Mist;8;6;10 NE;14;1;0.94;0.0;1020
12/01/2018;21:00;Lightdrizzle;7;5;13 NE;19;1;0.93;0.7;1021
13/01/2018;0:00;Overcast;7;4;17 NE;24;1;0.93;0.0;1021
13/01/2018;3:00;Overcast;7;4;16 NE;23;1;0.92;0.1;1021
13/01/2018;6:00;Overcast;7;3;19 ENE;26;1;0.9;0.0;1021
13/01/2018;9:00;Overcast;7;4;22 ENE;29;1;0.84;0.1;1020
13/01/2018;12:00;Overcast;7;4;26 NE;34;1;0.84;0.0;1019
13/01/2018;15:00;Lightdrizzle;6;2;27 NE;38;1;0.87;0.3;1018
13/01/2018;18:00;Overcast;5;0;33 NE;45;1;0.86;0.0;1019
13/01/2018;21:00;Lightrain;5;0;29 NE;41;1;0.86;1.2;1019
14/01/2018;0:00;Overcast;5;0;26 NNE;36;1;0.86;0.0;1019
14/01/2018;3:00;Lightrain;4;-1;30 NNE;40;1;0.86;1.1;1020
14/01/2018;6:00;Overcast;3;-1;21 NNE;29;1;0.85;0.0;1022
14/01/2018;9:00;Lightrain;3;-1;22 NNE;30;1;0.84;1.0;1023
14/01/2018;12:00;Overcast;3;-2;27 NNE;36;1;0.86;0.0;1025
14/01/2018;15:00;Lightsleet;3;-2;19 NNE;26;1;0.87;0.6;1026
14/01/2018;18:00;Overcast;3;-1;17 NNE;23;1;0.86;0.0;1028
14/01/2018;21:00;Lightsleet;2;-2;16 NNE;22;1;0.85;0.4;1029
15/01/2018;0:00;Overcast;2;-2;13 NE;18;0.88;0.83;0.0;1030
15/01/2018;3:00;Lightsnow;1;-2;12 NE;17;0.84;0.84;0.0;1030
15/01/2018;6:00;Cloudy;2;0;9 ENE;12;0.7;0.85;0.0;1030
15/01/2018;9:00;Partlycloudy;4;2;9 E;11;0.37;0.7;0.0;1030
15/01/2018;12:00;Partlycloudy;5;3;10 ENE;12;0.26;0.64;0.0;1028
15/01/2018;15:00;Partlycloudy;4;1;9 ENE;15;0.3;0.71;0.0;1028
15/01/2018;18:00;Cloudy;3;1;9 ESE;15;0.69;0.76;0.0;1027
15/01/2018;21:00;Partlycloudy;3;2;7 SE;12;0.45;0.74;0.1;1026
16/01/2018;0:00;Partlycloudy;3;1;9 ESE;16;0.46;0.73;0.0;1025
16/01/2018;3:00;Overcast;4;1;10 SSE;18;1;0.7;0.0;1023
16/01/2018;6:00;Overcast;5;2;13 S;22;0.91;0.74;0.0;1021
16/01/2018;9:00;Lightdrizzle;7;5;13 S;18;1;0.73;0.7;1020
16/01/2018;12:00;Overcast;8;6;13 SW;19;1;0.73;0.0;1017
16/01/2018;15:00;Lightrainshower;8;7;7 S;12;0.97;0.82;0.2;1016
16/01/2018;18:00;Cloudy;7;4;12 S;23;0.67;0.84;0.0;1015
16/01/2018;21:00;Clear;6;4;12 S;23;0.1;0.84;0.0;1014
17/01/2018;0:00;Partlycloudy;6;3;15 SSW;30;0.36;0.83;0.0;1012
17/01/2018;3:00;Partlycloudy;6;4;12 S;22;0.51;0.86;0.1;1012
17/01/2018;6:00;Sunny;6;3;15 S;31;0.22;0.83;0.0;1010
17/01/2018;9:00;Sunny;11;9;17 SSW;23;0.12;0.67;0.0;1009
17/01/2018;12:00;Sunny;13;11;18 SSW;25;0.12;0.57;0.0;1006
17/01/2018;15:00;Sunny;10;8;16 S;32;0.16;0.67;0.0;1003
17/01/2018;18:00;Partlycloudy;9;6;17 SSE;34;0.43;0.71;0.0;1000
17/01/2018;21:00;Patchylightdrizzle;10;7;18 S;34;0.48;0.72;0.3;997
18/01/2018;0:00;Thunderyoutbreakspossible;10;8;14 S;25;1;0.85;0.0;993
18/01/2018;3:00;Moderateorheavyrainwiththunder;10;7;21 SW;34;1;0.9;7.7;992
18/01/2018;6:00;Overcast;6;2;24 NW;32;1;0.85;0.0;994
18/01/2018;9:00;Moderaterain;5;0;25 NW;32;1;0.83;2.9;998
18/01/2018;12:00;Overcast;4;0;19 NNW;26;1;0.82;0.0;1004
18/01/2018;15:00;Moderaterain;4;-1;26 NW;38;0.98;0.8;2.7;1008
18/01/2018;18:00;Partlycloudy;3;-1;19 NW;31;0.54;0.74;0.0;1011
18/01/2018;21:00;Partlycloudy;2;-2;18 WNW;30;0.26;0.75;0.1;1012
19/01/2018;0:00;Clear;2;-1;14 WNW;21;0.01;0.73;0.0;1013
19/01/2018;3:00;Clear;2;0;11 W;15;0;0.72;0.0;1015
19/01/2018;6:00;Sunny;2;-1;13 SW;17;0.01;0.71;0.0;1016
19/01/2018;9:00;Sunny;6;3;14 SW;16;0.02;0.49;0.0;1017
19/01/2018;12:00;Sunny;8;7;12 SW;13;0.03;0.41;0.0;1017
19/01/2018;15:00;Sunny;6;5;10 SSW;16;0.02;0.51;0.0;1018
19/01/2018;18:00;Partlycloudy;5;3;11 SSE;23;0.34;0.52;0.0;1018
19/01/2018;21:00;Clear;4;2;11 SSE;23;0.06;0.53;0.0;1018
20/01/2018;0:00;Clear;3;1;12 SSE;25;0.21;0.59;0.0;1017
20/01/2018;3:00;Clear;3;1;12 SSE;24;0.19;0.58;0.0;1017
20/01/2018;6:00;Partlycloudy;4;1;12 SSE;26;0.32;0.57;0.0;1017
20/01/2018;9:00;Partlycloudy;9;7;12 SSE;18;0.33;0.53;0.0;1016
20/01/2018;12:00;Partlycloudy;12;10;14 SSW;21;0.43;0.5;0.0;1014
20/01/2018;15:00;Partlycloudy;9;8;9 S;18;0.26;0.63;0.0;1014
20/01/2018;18:00;Cloudy;9;6;17 S;36;0.76;0.61;0.0;1013
20/01/2018;21:00;Patchylightdrizzle;9;7;18 S;35;0.61;0.72;0.2;1012
21/01/2018;0:00;Partlycloudy;10;7;16 SW;32;0.57;0.86;0.0;1013
21/01/2018;3:00;Lightrainshower;9;8;6 SW;11;0.56;0.87;1.9;1014
21/01/2018;6:00;Cloudy;7;6;8 E;13;0.85;0.9;0.0;1015
21/01/2018;9:00;Lightdrizzle;10;9;11 SE;15;0.83;0.78;0.3;1013
21/01/2018;12:00;Overcast;11;11;9 SE;14;1;0.73;0.0;1011
21/01/2018;15:00;Patchylightdrizzle;10;9;10 SE;19;0.51;0.75;0.2;1009
21/01/2018;18:00;Overcast;9;8;12 SE;25;0.88;0.74;0.0;1006
21/01/2018;21:00;Overcast;9;8;10 SE;20;0.96;0.75;0.0;1004
22/01/2018;0:00;Overcast;9;9;5 SSE;10;1;0.77;0.0;1002
22/01/2018;3:00;Partlycloudy;8;6;11 SE;23;0.49;0.78;0.0;1000
22/01/2018;6:00;Partlycloudy;7;8;4 ESE;8;0.48;0.81;0.0;999
22/01/2018;9:00;Partlycloudy;10;10;6 NNE;8;0.52;0.75;0.0;1000
22/01/2018;12:00;Cloudy;9;6;17 NNW;21;0.83;0.83;0.0;1000
22/01/2018;15:00;Lightdrizzle;7;5;15 NNW;21;1;0.92;0.6;1003
22/01/2018;18:00;Overcast;6;2;25 N;34;1;0.9;0.0;1006
22/01/2018;21:00;Lightrain;5;1;26 N;35;1;0.87;1.9;1010
23/01/2018;0:00;Overcast;4;0;18 N;24;1;0.86;0.0;1012
23/01/2018;3:00;Lightrain;4;-1;24 N;32;1;0.87;1.2;1015
23/01/2018;6:00;Overcast;3;-1;19 N;26;1;0.87;0.0;1017
23/01/2018;9:00;Lightsleet;3;-1;18 N;23;1;0.85;1.2;1019
23/01/2018;12:00;Overcast;3;0;14 N;18;1;0.81;0.0;1020
23/01/2018;15:00;Lightsleet;3;-1;17 NNE;24;0.99;0.84;0.3;1022
23/01/2018;18:00;Overcast;2;-2;17 NNE;24;1;0.84;0.0;1024
23/01/2018;21:00;Moderateorheavysnowshowers;2;-2;17 NNE;24;1;0.84;0.4;1025
24/01/2018;0:00;Overcast;2;-2;14 NNE;21;0.96;0.79;0.0;1026
24/01/2018;3:00;Moderateorheavysnowshowers;2;-3;19 NNE;27;0.9;0.8;0.2;1027
24/01/2018;6:00;Overcast;2;-3;21 NNE;29;1;0.81;0.0;1028
24/01/2018;9:00;Heavysnow;3;-2;25 NE;32;0.94;0.77;0.5;1029
24/01/2018;12:00;Overcast;3;-2;27 NE;34;0.95;0.73;0.0;1029
24/01/2018;15:00;Moderateorheavysnowshowers;2;-4;26 NE;37;0.92;0.76;0.3;1030
24/01/2018;18:00;Overcast;1;-4;23 NE;34;1;0.77;0.0;1031
24/01/2018;21:00;Moderateorheavysnowshowers;1;-5;22 NE;34;0.9;0.76;0.3;1031
25/01/2018;0:00;Overcast;1;-4;22 NNE;33;0.88;0.73;0.0;1030
25/01/2018;3:00;Moderatesnow;1;-4;22 NE;33;0.81;0.76;0.2;1030
25/01/2018;6:00;Overcast;1;-4;21 NE;30;0.97;0.74;0.0;1030
25/01/2018;9:00;Moderateorheavysnowshowers;3;-3;27 NE;33;0.89;0.66;0.2;1029
25/01/2018;12:00;Partlycloudy;3;-3;28 NE;35;0.35;0.65;0.0;1027
25/01/2018;15:00;Lightsnowshowers;1;-4;22 NE;32;0.56;0.7;0.1;1027
25/01/2018;18:00;Partlycloudy;0;-5;19 NE;29;0.62;0.73;0.0;1027
25/01/2018;21:00;Lightsnow;1;-4;17 NE;25;0.64;0.72;0.0;1027
26/01/2018;0:00;Partlycloudy;0;-4;12 ENE;18;0.46;0.73;0.0;1027
26/01/2018;3:00;Cloudy;1;-4;16 NE;22;0.67;0.74;0.0;1027
26/01/2018;6:00;Cloudy;1;-3;14 NE;20;0.69;0.72;0.0;1027
26/01/2018;9:00;Lightsnow;2;-2;18 NE;22;0.65;0.68;0.1;1027
26/01/2018;12:00;Partlycloudy;3;-1;15 NE;19;0.61;0.63;0.0;1026
26/01/2018;15:00;Lightsnow;2;-2;15 NE;22;0.68;0.69;0.0;1027
26/01/2018;18:00;Cloudy;1;-3;14 ENE;21;0.67;0.72;0.0;1029
26/01/2018;21:00;Partlycloudy;0;-3;11 ENE;18;0.32;0.76;0.0;1030
27/01/2018;0:00;Partlycloudy;0;-2;8 ENE;12;0.5;0.78;0.0;1030
27/01/2018;3:00;Partlycloudy;0;-3;9 ENE;14;0.32;0.79;0.0;1031
27/01/2018;6:00;Cloudy;1;0;6 E;9;0.7;0.8;0.0;1031
27/01/2018;9:00;Partlycloudy;4;2;10 ENE;12;0.54;0.7;0.0;1032
27/01/2018;12:00;Cloudy;5;2;12 NE;14;0.71;0.68;0.0;1031
27/01/2018;15:00;Partlycloudy;3;1;11 NE;17;0.3;0.75;0.0;1032
27/01/2018;18:00;Clear;2;-1;10 ENE;17;0.09;0.83;0.0;1033
27/01/2018;21:00;Clear;1;-1;10 ENE;16;0.04;0.84;0.0;1034
28/01/2018;0:00;Clear;1;1;7 E;10;0.04;0.85;0.0;1033
28/01/2018;3:00;Clear;1;1;8 ENE;11;0.02;0.84;0.0;1033
28/01/2018;6:00;Sunny;2;2;5 E;6;0.06;0.81;0.0;1034
28/01/2018;9:00;Sunny;5;5;8 NE;10;0.06;0.67;0.0;1033
28/01/2018;12:00;Partlycloudy;6;5;9 NNE;10;0.47;0.69;0.0;1032
28/01/2018;15:00;Partlycloudy;5;3;8 NNE;12;0.53;0.78;0.0;1032
28/01/2018;18:00;Partlycloudy;3;2;6 NE;10;0.51;0.85;0.0;1031
28/01/2018;21:00;Partlycloudy;3;2;4 ENE;7;0.26;0.87;0.0;1032
29/01/2018;0:00;Clear;2;3;4 SE;6;0.11;0.88;0.0;1030
29/01/2018;3:00;Clear;2;3;4 S;6;0.12;0.88;0.0;1030
29/01/2018;6:00;Sunny;3;2;7 SSW;10;0.1;0.83;0.0;1030
29/01/2018;9:00;Sunny;7;6;9 W;10;0.09;0.68;0.0;1030
29/01/2018;12:00;Sunny;8;7;10 W;11;0.07;0.65;0.0;1028
29/01/2018;15:00;Sunny;6;6;5 W;8;0.12;0.77;0.0;1028
29/01/2018;18:00;Clear;5;6;4 SSW;7;0.16;0.81;0.0;1027
29/01/2018;21:00;Clear;5;5;5 S;10;0.12;0.77;0.0;1028
30/01/2018;0:00;Clear;5;4;6 S;12;0.1;0.73;0.0;1026
30/01/2018;3:00;Clear;5;4;8 S;16;0.1;0.7;0.0;1025
30/01/2018;6:00;Sunny;5;4;9 S;18;0.13;0.68;0.0;1025
30/01/2018;9:00;Sunny;11;10;9 SSW;10;0.12;0.55;0.0;1024
30/01/2018;12:00;Sunny;12;12;11 WSW;14;0.07;0.51;0.0;1022
30/01/2018;15:00;Sunny;10;10;8 W;14;0.04;0.66;0.0;1023
30/01/2018;18:00;Clear;8;9;8 SW;14;0.02;0.73;0.0;1023
30/01/2018;21:00;Clear;8;8;6 WSW;12;0.06;0.77;0.0;1024
31/01/2018;0:00;Clear;7;8;2 SSW;3;0.14;0.84;0.0;1025
31/01/2018;3:00;Clear;6;8;2 W;4;0.07;0.86;0.0;1025
31/01/2018;6:00;Sunny;6;9;1 WSW;2;0.03;0.89;0.0;1026
31/01/2018;9:00;Sunny;10;13;5 WNW;6;0.02;0.74;0.0;1025
31/01/2018;12:00;Sunny;11;11;7 NW;8;0.21;0.63;0.0;1024
31/01/2018;15:00;Partlycloudy;9;9;5 N;7;0.33;0.74;0.0;1024
31/01/2018;18:00;Partlycloudy;7;6;6 ESE;12;0.34;0.78;0.0;1024
31/01/2018;21:00;Partlycloudy;6;5;8 ESE;16;0.31;0.78;0.0;1024
01/02/2018;0:00;Partlycloudy;4;5;4 WSW;6;0.32;0.89;0.0;1020
01/02/2018;3:00;Clear;4;3;7 SSW;11;0.12;0.87;0.0;1020
01/02/2018;6:00;Sunny;4;3;9 SSW;15;0.09;0.81;0.0;1019
01/02/2018;9:00;Sunny;8;8;9 SW;11;0.12;0.6;0.0;1018
01/02/2018;12:00;Sunny;10;11;5 W;6;0.13;0.53;0.0;1017
01/02/2018;15:00;Sunny;8;8;4 SW;7;0.16;0.63;0.0;1017
01/02/2018;18:00;Clear;7;7;7 S;14;0.14;0.65;0.0;1016
01/02/2018;21:00;Clear;7;6;8 SSE;16;0.09;0.68;0.0;1016
02/02/2018;0:00;Clear;7;7;8 SE;15;0.05;0.69;0.0;1014
02/02/2018;3:00;Clear;7;6;10 SE;21;0.04;0.69;0.0;1013
02/02/2018;6:00;Overcast;7;5;12 SE;24;0.97;0.7;0.0;1012
02/02/2018;9:00;Overcast;11;10;9 SE;12;0.97;0.62;0.0;1011
02/02/2018;12:00;Sunny;13;13;10 S;14;0.17;0.53;0.0;1009
02/02/2018;15:00;Partlycloudy;11;11;8 SSW;16;0.52;0.68;0.0;1010
02/02/2018;18:00;Cloudy;10;10;6 S;12;0.83;0.75;0.0;1010
02/02/2018;21:00;Partlycloudy;10;10;6 SE;11;0.38;0.75;0.0;1010
03/02/2018;0:00;Partlycloudy;9;8;9 ESE;18;0.32;0.79;0.0;1010
03/02/2018;3:00;Patchyrainpossible;8;7;9 SE;18;0.26;0.83;1.0;1009
03/02/2018;6:00;Partlycloudy;8;8;6 SE;11;0.51;0.85;0.0;1009
03/02/2018;9:00;Lightdrizzle;10;9;8 SE;11;0.94;0.8;0.6;1009
03/02/2018;12:00;Partlycloudy;10;9;9 E;12;0.48;0.78;0.0;1008
03/02/2018;15:00;Partlycloudy;8;8;6 NE;11;0.54;0.84;0.0;1008
03/02/2018;18:00;Partlycloudy;7;8;4 ENE;8;0.39;0.88;0.0;1008
03/02/2018;21:00;Cloudy;7;8;1 ESE;2;0.66;0.88;0.0;1008
04/02/2018;0:00;Overcast;7;8;3 SSE;4;0.93;0.88;0.0;1007
04/02/2018;3:00;Lightdrizzle;7;8;4 S;6;0.91;0.88;0.2;1007
04/02/2018;6:00;Cloudy;7;7;6 SSW;10;0.8;0.87;0.0;1006
04/02/2018;9:00;Partlycloudy;10;10;2 S;2;0.33;0.77;0.1;1006
04/02/2018;12:00;Sunny;11;11;8 NE;9;0.2;0.68;0.0;1004
04/02/2018;15:00;Partlycloudy;8;7;11 NNE;18;0.26;0.83;0.0;1005
04/02/2018;18:00;Cloudy;7;5;12 NNE;18;0.87;0.93;0.0;1006
04/02/2018;21:00;Overcast;7;6;9 NNE;14;1;0.94;0.1;1008
05/02/2018;0:00;Overcast;7;6;9 N;13;1;0.92;0.0;1009
05/02/2018;3:00;Lightrain;7;6;9 N;12;1;0.93;0.8;1011
05/02/2018;6:00;Overcast;7;5;9 NNW;12;1;0.92;0.0;1012
05/02/2018;9:00;Lightdrizzle;7;6;9 NNW;11;0.97;0.89;0.4;1013
05/02/2018;12:00;Cloudy;8;7;7 NNW;8;0.87;0.81;0.0;1014
05/02/2018;15:00;Partlycloudy;7;7;4 NW;5;0.41;0.82;0.0;1016
05/02/2018;18:00;Partlycloudy;5;6;1 SE;2;0.51;0.85;0.0;1017
05/02/2018;21:00;Clear;5;8;4 SE;4;0;0.87;0.0;1019
06/02/2018;0:00;Clear;5;6;5 ESE;7;0.06;0.87;0.0;1019
06/02/2018;3:00;Clear;5;7;6 SE;7;0.01;0.87;0.0;1020
06/02/2018;6:00;Sunny;5;4;6 SSE;11;0.17;0.83;0.0;1022
06/02/2018;9:00;Sunny;9;10;6 SE;7;0.05;0.65;0.0;1022
06/02/2018;12:00;Sunny;11;12;6 E;7;0.16;0.52;0.0;1022
06/02/2018;15:00;Sunny;9;10;5 ENE;9;0.04;0.64;0.0;1022
06/02/2018;18:00;Clear;7;10;5 SE;8;0;0.68;0.0;1023
06/02/2018;21:00;Clear;7;7;9 SE;16;0;0.66;0.0;1025
07/02/2018;0:00;Clear;7;7;11 SE;20;0.01;0.65;0.0;1025
07/02/2018;3:00;Clear;6;5;10 SSE;22;0.09;0.65;0.0;1026
07/02/2018;6:00;Sunny;7;6;10 SSE;20;0.02;0.64;0.0;1027
07/02/2018;9:00;Sunny;11;13;9 SSE;10;0;0.54;0.0;1027
07/02/2018;12:00;Sunny;14;15;6 WSW;7;0.03;0.47;0.0;1027
07/02/2018;15:00;Sunny;10;12;3 W;5;0.04;0.63;0.0;1028
07/02/2018;18:00;Clear;9;10;6 SSE;13;0.03;0.64;0.0;1029
07/02/2018;21:00;Clear;9;9;7 S;15;0.03;0.64;0.0;1030
08/02/2018;0:00;Clear;8;9;8 SSW;15;0.05;0.66;0.0;1031
08/02/2018;3:00;Clear;8;11;6 SSW;8;0.02;0.7;0.0;1032
08/02/2018;6:00;Sunny;8;8;7 SSE;12;0.04;0.76;0.0;1033
08/02/2018;9:00;Sunny;12;13;5 SSE;6;0.08;0.63;0.0;1032
08/02/2018;12:00;Sunny;13;14;4 NW;4;0.15;0.61;0.0;1030
08/02/2018;15:00;Sunny;10;11;3 NNE;5;0.12;0.74;0.0;1031
08/02/2018;18:00;Clear;9;11;3 SE;6;0.05;0.76;0.0;1031
08/02/2018;21:00;Cloudy;9;8;5 SSE;11;0.71;0.74;0.0;1031
09/02/2018;0:00;Overcast;8;9;4 SE;8;1;0.72;0.0;1030
09/02/2018;3:00;Clear;8;10;3 S;6;0.06;0.72;0.0;1030
09/02/2018;6:00;Partlycloudy;8;9;2 S;4;0.32;0.75;0.0;1032
09/02/2018;9:00;Partlycloudy;11;11;5 NNE;7;0.57;0.71;0.0;1032
09/02/2018;12:00;Cloudy;10;9;12 NE;16;0.76;0.79;0.0;1032
09/02/2018;15:00;Partlycloudy;9;7;12 NE;19;0.52;0.89;0.0;1032
09/02/2018;18:00;Partlycloudy;8;6;13 ENE;22;0.43;0.92;0.0;1032
09/02/2018;21:00;Partlycloudy;8;5;15 ENE;26;0.31;0.92;0.0;1032
10/02/2018;0:00;Partlycloudy;7;4;15 ENE;24;0.44;0.91;0.0;1030
10/02/2018;3:00;Partlycloudy;7;4;14 E;24;0.58;0.88;0.0;1028
